date,target
2020-03-03,56
2020-03-03,58
2020-03-03,58
2020-03-03,58
2020-03-03,58
2020-03-03,54
2020-03-03,54
2020-03-03,54
2020-03-03,54
2020-03-04,55
2020-03-04,55
2020-03-04,55
2020-03-04,55
2020-03-04,53
2020-03-04,53
2020-03-04,53
2020-03-04,53
2020-03-04,56
2020-03-04,56
2020-03-04,56
2020-03-04,56
2020-03-05,54
2020-03-05,54
2020-03-05,54
2020-03-05,54
2020-03-05,54
2020-03-05,55
2020-03-05,55
2020-03-05,55
2020-03-05,55
2020-03-05,55
2020-03-05,61
2020-03-05,61
2020-03-05,61
2020-03-05,61
2020-03-05,61
2020-03-05,67
2020-03-05,67
2020-03-05,67
2020-03-05,67
2020-03-05,67
2020-03-06,63
2020-03-06,63
2020-03-06,63
2020-03-06,63
2020-03-06,68
2020-03-06,68
2020-03-06,68
2020-03-06,68
2020-03-06,67
2020-03-06,67
2020-03-06,67
2020-03-06,67
2020-03-06,66
2020-03-06,66
2020-03-06,66
2020-03-06,66
2020-03-07,66
2020-03-07,66
2020-03-07,66
2020-03-07,67
2020-03-07,67
2020-03-07,67
2020-03-07,68
2020-03-07,68
2020-03-07,68
2020-03-08,56
2020-03-08,56
2020-03-08,56
2020-03-08,56
2020-03-08,42
2020-03-08,42
2020-03-08,42
2020-03-08,42
2020-03-08,55
2020-03-08,55
2020-03-08,55
2020-03-08,55
2020-03-08,57
2020-03-08,57
2020-03-08,57
2020-03-08,57
2020-03-09,56
2020-03-09,56
2020-03-09,56
2020-03-09,56
2020-03-09,56
2020-03-09,55
2020-03-09,55
2020-03-09,55
2020-03-09,55
2020-03-09,55
2020-03-09,57
2020-03-09,57
2020-03-09,57
2020-03-09,57
2020-03-09,57
2020-03-10,53
2020-03-10,53
2020-03-10,53
2020-03-10,53
2020-03-10,58
2020-03-10,58
2020-03-10,58
2020-03-10,58
2020-03-10,63
2020-03-10,63
2020-03-10,63
2020-03-10,63
2020-03-10,66
2020-03-10,66
2020-03-10,66
2020-03-10,66
2020-03-11,65
2020-03-11,65
2020-03-11,65
2020-03-11,62
2020-03-11,62
2020-03-11,62
2020-03-12,62
2020-03-12,62
2020-03-12,62
2020-03-12,62
2020-03-12,65
2020-03-12,65
2020-03-12,65
2020-03-12,65
2020-03-12,67
2020-03-12,67
2020-03-12,67
2020-03-12,67
2020-03-12,66
2020-03-12,66
2020-03-12,66
2020-03-12,66
2020-03-13,62
2020-03-13,62
2020-03-13,62
2020-03-13,62
2020-03-13,60
2020-03-13,60
2020-03-13,60
2020-03-13,60
2020-03-13,67
2020-03-13,67
2020-03-13,67
2020-03-13,67
2020-03-14,63
2020-03-14,63
2020-03-14,63
2020-03-14,63
2020-03-14,62
2020-03-14,62
2020-03-14,62
2020-03-14,62
2020-03-14,60
2020-03-14,60
2020-03-14,60
2020-03-14,60
2020-03-15,62
2020-03-15,62
2020-03-15,62
2020-03-15,62
2020-03-15,63
2020-03-15,63
2020-03-15,63
2020-03-15,63
2020-03-15,66
2020-03-15,66
2020-03-15,66
2020-03-15,66
2020-03-15,65
2020-03-15,65
2020-03-15,65
2020-03-15,65
2020-03-16,65
2020-03-16,65
2020-03-16,65
2020-03-16,65
2020-03-16,65
2020-03-16,68
2020-03-16,68
2020-03-16,68
2020-03-16,68
2020-03-16,68
2020-03-16,66
2020-03-16,66
2020-03-16,66
2020-03-16,66
2020-03-16,66
2020-03-16,63
2020-03-16,63
2020-03-16,63
2020-03-16,63
2020-03-16,63
2020-03-17,65
2020-03-17,65
2020-03-17,65
2020-03-17,65
2020-03-17,67
2020-03-17,67
2020-03-17,67
2020-03-17,67
2020-03-17,63
2020-03-17,63
2020-03-17,63
2020-03-17,63
2020-03-17,66
2020-03-17,66
2020-03-17,66
2020-03-17,66
2020-03-18,67
2020-03-18,67
2020-03-18,67
2020-03-18,67
2020-03-18,62
2020-03-18,62
2020-03-18,62
2020-03-18,62
2020-03-18,51
2020-03-18,51
2020-03-18,51
2020-03-18,51
2020-03-19,65
2020-03-19,65
2020-03-19,65
2020-03-19,65
2020-03-19,64
2020-03-19,64
2020-03-19,64
2020-03-19,64
2020-03-19,66
2020-03-19,66
2020-03-19,66
2020-03-19,66
2020-03-20,66
2020-03-20,66
2020-03-20,66
2020-03-20,61
2020-03-20,61
2020-03-20,61
2020-03-21,60
2020-03-21,60
2020-03-21,60
2020-03-21,60
2020-03-21,58
2020-03-21,58
2020-03-21,58
2020-03-21,58
2020-03-22,59
2020-03-22,59
2020-03-22,59
2020-03-22,59
2020-03-22,61
2020-03-22,61
2020-03-22,61
2020-03-22,61
2020-03-22,62
2020-03-22,62
2020-03-22,62
2020-03-22,62
2020-03-23,60
2020-03-23,60
2020-03-23,60
2020-03-23,60
2020-03-23,58
2020-03-23,58
2020-03-23,58
2020-03-23,58
2020-03-23,68
2020-03-23,68
2020-03-23,68
2020-03-23,68
2020-03-24,64
2020-03-24,64
2020-03-24,64
2020-03-24,64
2020-03-24,69
2020-03-24,69
2020-03-24,69
2020-03-24,69
2020-03-24,62
2020-03-24,62
2020-03-24,62
2020-03-24,62
2020-03-25,62
2020-03-25,62
2020-03-25,62
2020-03-25,69
2020-03-25,69
2020-03-25,69
2020-03-25,55
2020-03-25,55
2020-03-25,55
2020-03-25,53
2020-03-25,53
2020-03-25,53
2020-03-26,49
2020-03-26,49
2020-03-26,49
2020-03-26,49
2020-03-26,58
2020-03-26,58
2020-03-26,58
2020-03-26,58
2020-03-26,62
2020-03-26,62
2020-03-26,62
2020-03-26,62
2020-03-26,66
2020-03-26,66
2020-03-26,66
2020-03-26,66
2020-03-27,61
2020-03-27,61
2020-03-27,61
2020-03-27,61
2020-03-27,60
2020-03-27,60
2020-03-27,60
2020-03-27,60
2020-03-27,53
2020-03-27,53
2020-03-27,53
2020-03-27,53
2020-03-28,58
2020-03-28,58
2020-03-28,58
2020-03-28,61
2020-03-28,61
2020-03-28,61
2020-03-29,60
2020-03-29,60
2020-03-29,60
2020-03-29,61
2020-03-29,61
2020-03-29,61
2020-03-30,61
2020-03-30,61
2020-03-30,61
2020-03-30,61
2020-03-30,65
2020-03-30,65
2020-03-30,65
2020-03-30,65
2020-03-30,59
2020-03-30,59
2020-03-30,59
2020-03-30,59
2020-03-31,62
2020-03-31,62
2020-03-31,62
2020-03-31,62
2020-03-31,62
2020-03-31,63
2020-03-31,63
2020-03-31,63
2020-03-31,63
2020-03-31,63
2020-03-31,65
2020-03-31,65
2020-03-31,65
2020-03-31,65
2020-03-31,65
2020-03-31,57
2020-03-31,57
2020-03-31,57
2020-03-31,57
2020-03-31,57
2020-04-01,48
2020-04-01,48
2020-04-01,48
2020-04-01,48
2020-04-01,51
2020-04-01,51
2020-04-01,51
2020-04-01,51
2020-04-01,50
2020-04-01,50
2020-04-01,50
2020-04-01,50
2020-04-01,57
2020-04-01,57
2020-04-01,57
2020-04-01,57
2020-04-02,54
2020-04-02,54
2020-04-02,54
2020-04-02,54
2020-04-02,60
2020-04-02,60
2020-04-02,60
2020-04-02,60
2020-04-02,52
2020-04-02,52
2020-04-02,52
2020-04-02,52
2020-04-02,48
2020-04-02,48
2020-04-02,48
2020-04-02,48
2020-04-03,49
2020-04-03,49
2020-04-03,49
2020-04-03,49
2020-04-03,51
2020-04-03,51
2020-04-03,51
2020-04-03,51
2020-04-03,50
2020-04-03,50
2020-04-03,50
2020-04-03,50
2020-04-04,48
2020-04-04,48
2020-04-04,48
2020-04-04,48
2020-04-04,48
2020-04-04,50
2020-04-04,50
2020-04-04,50
2020-04-04,50
2020-04-04,50
2020-04-04,51
2020-04-04,51
2020-04-04,51
2020-04-04,51
2020-04-04,51
2020-04-04,52
2020-04-04,52
2020-04-04,52
2020-04-04,52
2020-04-04,52
2020-04-04,53
2020-04-04,53
2020-04-04,53
2020-04-04,53
2020-04-04,53
2020-04-05,54
2020-04-05,54
2020-04-05,54
2020-04-05,54
2020-04-05,53
2020-04-05,53
2020-04-05,53
2020-04-05,53
2020-04-05,55
2020-04-05,55
2020-04-05,55
2020-04-05,55
2020-04-06,53
2020-04-06,53
2020-04-06,53
2020-04-06,53
2020-04-06,49
2020-04-06,49
2020-04-06,49
2020-04-06,49
2020-04-06,46
2020-04-06,46
2020-04-06,46
2020-04-06,46
2020-04-07,47
2020-04-07,47
2020-04-07,47
2020-04-07,47
2020-04-07,59
2020-04-07,59
2020-04-07,59
2020-04-07,59
2020-04-07,54
2020-04-07,54
2020-04-07,54
2020-04-07,54
2020-04-07,52
2020-04-07,52
2020-04-07,52
2020-04-07,52
2020-04-08,53
2020-04-08,53
2020-04-08,53
2020-04-08,53
2020-04-08,50
2020-04-08,50
2020-04-08,50
2020-04-08,50
2020-04-08,49
2020-04-08,49
2020-04-08,49
2020-04-08,49
2020-04-09,48
2020-04-09,48
2020-04-09,48
2020-04-09,48
2020-04-09,55
2020-04-09,55
2020-04-09,55
2020-04-09,55
2020-04-09,52
2020-04-09,52
2020-04-09,52
2020-04-09,52
2020-04-09,50
2020-04-09,50
2020-04-09,50
2020-04-09,50
2020-04-10,50
2020-04-10,50
2020-04-10,50
2020-04-10,50
2020-04-10,49
2020-04-10,49
2020-04-10,49
2020-04-10,49
2020-04-10,55
2020-04-10,55
2020-04-10,55
2020-04-10,55
2020-04-11,50
2020-04-11,50
2020-04-11,50
2020-04-11,50
2020-04-11,49
2020-04-11,49
2020-04-11,49
2020-04-11,49
2020-04-11,51
2020-04-11,51
2020-04-11,51
2020-04-11,51
2020-04-12,51
2020-04-12,51
2020-04-12,51
2020-04-12,51
2020-04-12,51
2020-04-12,51
2020-04-12,51
2020-04-12,51
2020-04-12,53
2020-04-12,53
2020-04-12,53
2020-04-12,53
2020-04-12,53
2020-04-12,53
2020-04-12,53
2020-04-12,53
2020-04-12,49
2020-04-12,49
2020-04-12,49
2020-04-12,49
2020-04-12,49
2020-04-12,49
2020-04-12,49
2020-04-12,49
2020-04-12,50
2020-04-12,50
2020-04-12,50
2020-04-12,50
2020-04-12,50
2020-04-12,50
2020-04-12,50
2020-04-12,50
2020-04-12,47
2020-04-12,47
2020-04-12,47
2020-04-12,47
2020-04-12,47
2020-04-12,47
2020-04-12,47
2020-04-12,47
2020-04-12,48
2020-04-12,48
2020-04-12,48
2020-04-12,48
2020-04-12,48
2020-04-12,48
2020-04-12,48
2020-04-12,48
2020-04-13,49
2020-04-13,49
2020-04-13,49
2020-04-13,49
2020-04-13,49
2020-04-13,49
2020-04-13,49
2020-04-13,50
2020-04-13,50
2020-04-13,50
2020-04-13,50
2020-04-13,50
2020-04-13,50
2020-04-13,50
2020-04-13,47
2020-04-13,47
2020-04-13,47
2020-04-13,47
2020-04-13,47
2020-04-13,47
2020-04-13,47
2020-04-13,48
2020-04-13,48
2020-04-13,48
2020-04-13,48
2020-04-13,48
2020-04-13,48
2020-04-13,48
2020-04-14,47
2020-04-14,47
2020-04-14,47
2020-04-14,47
2020-04-14,47
2020-04-14,47
2020-04-14,47
2020-04-14,47
2020-04-14,49
2020-04-14,49
2020-04-14,49
2020-04-14,49
2020-04-14,49
2020-04-14,49
2020-04-14,49
2020-04-14,49
2020-04-14,50
2020-04-14,50
2020-04-14,50
2020-04-14,50
2020-04-14,50
2020-04-14,50
2020-04-14,50
2020-04-14,50
2020-04-14,48
2020-04-14,48
2020-04-14,48
2020-04-14,48
2020-04-14,48
2020-04-14,48
2020-04-14,48
2020-04-14,48
2020-04-15,52
2020-04-15,52
2020-04-15,52
2020-04-15,49
2020-04-15,49
2020-04-15,49
2020-04-16,50
2020-04-16,50
2020-04-16,50
2020-04-16,50
2020-04-16,46
2020-04-16,46
2020-04-16,46
2020-04-16,46
2020-04-16,44
2020-04-16,44
2020-04-16,44
2020-04-16,44
2020-04-17,45
2020-04-17,45
2020-04-17,45
2020-04-17,45
2020-04-17,42
2020-04-17,42
2020-04-17,42
2020-04-17,42
2020-04-17,44
2020-04-17,44
2020-04-17,44
2020-04-17,44
2020-04-17,43
2020-04-17,43
2020-04-17,43
2020-04-17,43
2020-04-18,44
2020-04-18,44
2020-04-18,44
2020-04-18,44
2020-04-18,42
2020-04-18,42
2020-04-18,42
2020-04-18,42
2020-04-18,41
2020-04-18,41
2020-04-18,41
2020-04-18,41
2020-04-19,39
2020-04-19,39
2020-04-19,39
2020-04-19,39
2020-04-19,41
2020-04-19,41
2020-04-19,41
2020-04-19,41
2020-04-19,38
2020-04-19,38
2020-04-19,38
2020-04-19,38
2020-04-19,36
2020-04-19,36
2020-04-19,36
2020-04-19,36
2020-04-20,35
2020-04-20,35
2020-04-20,35
2020-04-20,35
2020-04-20,27
2020-04-20,27
2020-04-20,27
2020-04-20,27
2020-04-20,30
2020-04-20,30
2020-04-20,30
2020-04-20,30
2020-04-20,29
2020-04-20,29
2020-04-20,29
2020-04-20,29
2020-04-21,36
2020-04-21,36
2020-04-21,36
2020-04-21,36
2020-04-21,38
2020-04-21,38
2020-04-21,38
2020-04-21,38
2020-04-21,45
2020-04-21,45
2020-04-21,45
2020-04-21,45
2020-04-21,40
2020-04-21,40
2020-04-21,40
2020-04-21,40
2020-04-22,43
2020-04-22,43
2020-04-22,43
2020-04-22,45
2020-04-22,45
2020-04-22,45
2020-04-23,43
2020-04-23,43
2020-04-23,43
2020-04-23,43
2020-04-23,46
2020-04-23,46
2020-04-23,46
2020-04-23,46
2020-04-23,45
2020-04-23,45
2020-04-23,45
2020-04-23,45
2020-04-24,46
2020-04-24,46
2020-04-24,46
2020-04-25,46
2020-04-25,46
2020-04-25,46
2020-04-25,49
2020-04-25,49
2020-04-25,49
2020-04-25,48
2020-04-25,48
2020-04-25,48
